file_name,set,class
29 (14).jpg,train,MildDemented
nonDem547.jpg,train,NonDemented
29 (5).jpg,train,NonDemented
verymildDem1704.jpg,train,VeryMildDemented
nonDem2032.jpg,train,NonDemented
verymildDem1315.jpg,train,VeryMildDemented
verymildDem769.jpg,train,VeryMildDemented
nonDem2424.jpg,train,NonDemented
nonDem1241.jpg,train,NonDemented
verymildDem468.jpg,train,VeryMildDemented
nonDem2045.jpg,train,NonDemented
nonDem1532.jpg,train,NonDemented
27 (55).jpg,train,NonDemented
nonDem2255.jpg,train,NonDemented
mildDem21.jpg,train,MildDemented
nonDem905.jpg,train,NonDemented
verymildDem1436.jpg,train,VeryMildDemented
mildDem183.jpg,train,MildDemented
moderateDem6.jpg,train,ModerateDemented
verymildDem1566.jpg,train,VeryMildDemented
nonDem1400.jpg,train,NonDemented
verymildDem1113.jpg,train,VeryMildDemented
29 (65).jpg,train,NonDemented
verymildDem1672.jpg,train,VeryMildDemented
verymildDem370.jpg,train,VeryMildDemented
verymildDem987.jpg,train,VeryMildDemented
verymildDem62.jpg,train,VeryMildDemented
nonDem413.jpg,train,NonDemented
32 (23).jpg,train,VeryMildDemented
nonDem1133.jpg,train,NonDemented
nonDem2356.jpg,train,NonDemented
verymildDem58.jpg,train,VeryMildDemented
verymildDem1264.jpg,train,VeryMildDemented
nonDem1470.jpg,train,NonDemented
mildDem434.jpg,train,MildDemented
nonDem164.jpg,train,NonDemented
verymildDem927.jpg,train,VeryMildDemented
verymildDem300.jpg,train,VeryMildDemented
mildDem578.jpg,train,MildDemented
verymildDem1089.jpg,train,VeryMildDemented
nonDem1271.jpg,train,NonDemented
mildDem150.jpg,train,MildDemented
nonDem1613.jpg,train,NonDemented
nonDem295.jpg,train,NonDemented
mildDem627.jpg,train,MildDemented
28 (86).jpg,train,NonDemented
verymildDem450.jpg,train,VeryMildDemented
verymildDem1184.jpg,train,VeryMildDemented
verymildDem355.jpg,train,VeryMildDemented
nonDem2138.jpg,train,NonDemented
nonDem1343.jpg,train,NonDemented
verymildDem1410.jpg,train,VeryMildDemented
nonDem736.jpg,train,NonDemented
verymildDem535.jpg,train,VeryMildDemented
verymildDem695.jpg,train,VeryMildDemented
30 (95).jpg,train,NonDemented
30 (67).jpg,train,VeryMildDemented
verymildDem213.jpg,train,VeryMildDemented
nonDem212.jpg,train,NonDemented
verymildDem284.jpg,train,VeryMildDemented
nonDem70.jpg,train,NonDemented
verymildDem1620.jpg,train,VeryMildDemented
verymildDem1660.jpg,train,VeryMildDemented
27 (5).jpg,train,VeryMildDemented
mildDem489.jpg,train,MildDemented
mildDem176.jpg,train,MildDemented
nonDem1731.jpg,train,NonDemented
nonDem785.jpg,train,NonDemented
verymildDem581.jpg,train,VeryMildDemented
31 (28).jpg,train,VeryMildDemented
nonDem2497.jpg,train,NonDemented
nonDem829.jpg,train,NonDemented
mildDem357.jpg,train,MildDemented
mildDem523.jpg,train,MildDemented
nonDem2506.jpg,train,NonDemented
nonDem1488.jpg,train,NonDemented
nonDem2204.jpg,train,NonDemented
32 (72).jpg,train,NonDemented
nonDem2338.jpg,train,NonDemented
nonDem2126.jpg,train,NonDemented
nonDem581.jpg,train,NonDemented
27 (88).jpg,train,NonDemented
nonDem343.jpg,train,NonDemented
nonDem2455.jpg,train,NonDemented
nonDem2415.jpg,train,NonDemented
verymildDem1154.jpg,train,VeryMildDemented
nonDem831.jpg,train,NonDemented
mildDem123.jpg,train,MildDemented
verymildDem591.jpg,train,VeryMildDemented
29 (7).jpg,train,VeryMildDemented
32 (15).jpg,train,MildDemented
verymildDem1608.jpg,train,VeryMildDemented
nonDem2419.jpg,train,NonDemented
verymildDem40.jpg,train,VeryMildDemented
verymildDem26.jpg,train,VeryMildDemented
nonDem1702.jpg,train,NonDemented
verymildDem223.jpg,train,VeryMildDemented
nonDem145.jpg,train,NonDemented
nonDem344.jpg,train,NonDemented
27 (3).jpg,train,VeryMildDemented
nonDem674.jpg,train,NonDemented
verymildDem368.jpg,train,VeryMildDemented
32 (59).jpg,train,VeryMildDemented
nonDem1838.jpg,train,NonDemented
verymildDem1782.jpg,train,VeryMildDemented
verymildDem911.jpg,train,VeryMildDemented
verymildDem1348.jpg,train,VeryMildDemented
verymildDem1421.jpg,train,VeryMildDemented
verymildDem1783.jpg,train,VeryMildDemented
verymildDem1145.jpg,train,VeryMildDemented
verymildDem1362.jpg,train,VeryMildDemented
nonDem1026.jpg,train,NonDemented
31 (5).jpg,train,NonDemented
nonDem537.jpg,train,NonDemented
nonDem525.jpg,train,NonDemented
28 (6).jpg,train,VeryMildDemented
nonDem1929.jpg,train,NonDemented
verymildDem363.jpg,train,VeryMildDemented
32 (99).jpg,train,NonDemented
verymildDem1149.jpg,train,VeryMildDemented
31 (11).jpg,train,NonDemented
verymildDem429.jpg,train,VeryMildDemented
verymildDem150.jpg,train,VeryMildDemented
verymildDem1379.jpg,train,VeryMildDemented
verymildDem1587.jpg,train,VeryMildDemented
nonDem2411.jpg,train,NonDemented
nonDem2423.jpg,train,NonDemented
nonDem847.jpg,train,NonDemented
nonDem1156.jpg,train,NonDemented
mildDem393.jpg,train,MildDemented
nonDem1202.jpg,train,NonDemented
nonDem1973.jpg,train,NonDemented
verymildDem1299.jpg,train,VeryMildDemented
nonDem439.jpg,train,NonDemented
verymildDem8.jpg,train,VeryMildDemented
verymildDem1190.jpg,train,VeryMildDemented
30 (22).jpg,train,VeryMildDemented
nonDem1342.jpg,train,NonDemented
verymildDem490.jpg,train,VeryMildDemented
27 (35).jpg,train,NonDemented
31 (28).jpg,train,NonDemented
nonDem2383.jpg,train,NonDemented
nonDem1092.jpg,train,NonDemented
nonDem2440.jpg,train,NonDemented
nonDem951.jpg,train,NonDemented
verymildDem567.jpg,train,VeryMildDemented
nonDem1490.jpg,train,NonDemented
nonDem281.jpg,train,NonDemented
verymildDem166.jpg,train,VeryMildDemented
verymildDem1595.jpg,train,VeryMildDemented
nonDem1564.jpg,train,NonDemented
verymildDem1748.jpg,train,VeryMildDemented
30 (36).jpg,train,NonDemented
30 (49).jpg,train,NonDemented
31 (56).jpg,train,VeryMildDemented
mildDem0.jpg,train,MildDemented
nonDem964.jpg,train,NonDemented
verymildDem189.jpg,train,VeryMildDemented
mildDem612.jpg,train,MildDemented
mildDem309.jpg,train,MildDemented
32 (4).jpg,train,VeryMildDemented
verymildDem54.jpg,train,VeryMildDemented
mildDem605.jpg,train,MildDemented
mildDem591.jpg,train,MildDemented
mildDem281.jpg,train,MildDemented
29 (7).jpg,train,MildDemented
verymildDem1032.jpg,train,VeryMildDemented
mildDem186.jpg,train,MildDemented
nonDem2430.jpg,train,NonDemented
nonDem2291.jpg,train,NonDemented
verymildDem1061.jpg,train,VeryMildDemented
verymildDem240.jpg,train,VeryMildDemented
nonDem2387.jpg,train,NonDemented
28 (80).jpg,train,NonDemented
32 (80).jpg,train,NonDemented
nonDem2468.jpg,train,NonDemented
mildDem692.jpg,train,MildDemented
nonDem1864.jpg,train,NonDemented
verymildDem1125.jpg,train,VeryMildDemented
verymildDem115.jpg,train,VeryMildDemented
verymildDem628.jpg,train,VeryMildDemented
nonDem834.jpg,train,NonDemented
nonDem1295.jpg,train,NonDemented
nonDem893.jpg,train,NonDemented
verymildDem439.jpg,train,VeryMildDemented
29 (15).jpg,train,VeryMildDemented
nonDem1969.jpg,train,NonDemented
verymildDem593.jpg,train,VeryMildDemented
mildDem417.jpg,train,MildDemented
mildDem587.jpg,train,MildDemented
verymildDem343.jpg,train,VeryMildDemented
verymildDem554.jpg,train,VeryMildDemented
verymildDem1709.jpg,train,VeryMildDemented
verymildDem179.jpg,train,VeryMildDemented
32.jpg,train,ModerateDemented
27 (95).jpg,train,NonDemented
mildDem250.jpg,train,MildDemented
verymildDem1012.jpg,train,VeryMildDemented
nonDem1321.jpg,train,NonDemented
mildDem25.jpg,train,MildDemented
nonDem786.jpg,train,NonDemented
verymildDem539.jpg,train,VeryMildDemented
nonDem1445.jpg,train,NonDemented
verymildDem932.jpg,train,VeryMildDemented
nonDem1811.jpg,train,NonDemented
mildDem346.jpg,train,MildDemented
nonDem2485.jpg,train,NonDemented
nonDem986.jpg,train,NonDemented
28 (18).jpg,train,NonDemented
mildDem609.jpg,train,MildDemented
verymildDem1368.jpg,train,VeryMildDemented
30 (18).jpg,train,VeryMildDemented
verymildDem617.jpg,train,VeryMildDemented
nonDem1044.jpg,train,NonDemented
nonDem1508.jpg,train,NonDemented
mildDem145.jpg,train,MildDemented
verymildDem1743.jpg,train,VeryMildDemented
nonDem1922.jpg,train,NonDemented
29 (35).jpg,train,VeryMildDemented
mildDem319.jpg,train,MildDemented
mildDem427.jpg,train,MildDemented
nonDem370.jpg,train,NonDemented
nonDem472.jpg,train,NonDemented
verymildDem108.jpg,train,VeryMildDemented
nonDem1583.jpg,train,NonDemented
29 (33).jpg,train,NonDemented
nonDem39.jpg,train,NonDemented
31 (41).jpg,train,NonDemented
verymildDem1420.jpg,train,VeryMildDemented
nonDem1509.jpg,train,NonDemented
nonDem1237.jpg,train,NonDemented
nonDem1537.jpg,train,NonDemented
nonDem1836.jpg,train,NonDemented
nonDem2441.jpg,train,NonDemented
nonDem1000.jpg,train,NonDemented
nonDem496.jpg,train,NonDemented
nonDem2123.jpg,train,NonDemented
mildDem449.jpg,train,MildDemented
verymildDem1479.jpg,train,VeryMildDemented
30 (48).jpg,train,VeryMildDemented
nonDem1964.jpg,train,NonDemented
nonDem1888.jpg,train,NonDemented
32 (68).jpg,train,NonDemented
29 (19).jpg,train,NonDemented
verymildDem568.jpg,train,VeryMildDemented
verymildDem1624.jpg,train,VeryMildDemented
nonDem701.jpg,train,NonDemented
verymildDem1097.jpg,train,VeryMildDemented
verymildDem1261.jpg,train,VeryMildDemented
verymildDem1073.jpg,train,VeryMildDemented
27 (30).jpg,train,NonDemented
nonDem722.jpg,train,NonDemented
nonDem1232.jpg,train,NonDemented
verymildDem446.jpg,train,VeryMildDemented
29 (15).jpg,train,NonDemented
30 (38).jpg,train,NonDemented
verymildDem245.jpg,train,VeryMildDemented
32 (42).jpg,train,VeryMildDemented
verymildDem1651.jpg,train,VeryMildDemented
verymildDem798.jpg,train,VeryMildDemented
nonDem1459.jpg,train,NonDemented
nonDem1064.jpg,train,NonDemented
28 (27).jpg,train,VeryMildDemented
nonDem1244.jpg,train,NonDemented
nonDem947.jpg,train,NonDemented
28 (54).jpg,train,VeryMildDemented
31 (40).jpg,train,VeryMildDemented
nonDem1852.jpg,train,NonDemented
29 (47).jpg,train,NonDemented
nonDem1455.jpg,train,NonDemented
nonDem1920.jpg,train,NonDemented
verymildDem1051.jpg,train,VeryMildDemented
27 (10).jpg,train,MildDemented
31 (27).jpg,train,VeryMildDemented
nonDem113.jpg,train,NonDemented
verymildDem645.jpg,train,VeryMildDemented
nonDem1249.jpg,train,NonDemented
nonDem431.jpg,train,NonDemented
mildDem284.jpg,train,MildDemented
nonDem1639.jpg,train,NonDemented
nonDem1678.jpg,train,NonDemented
verymildDem576.jpg,train,VeryMildDemented
moderateDem15.jpg,train,ModerateDemented
mildDem286.jpg,train,MildDemented
mildDem312.jpg,train,MildDemented
nonDem2360.jpg,train,NonDemented
verymildDem643.jpg,train,VeryMildDemented
nonDem1253.jpg,train,NonDemented
31 (19).jpg,train,VeryMildDemented
nonDem316.jpg,train,NonDemented
nonDem1882.jpg,train,NonDemented
nonDem1726.jpg,train,NonDemented
verymildDem712.jpg,train,VeryMildDemented
moderateDem32.jpg,train,ModerateDemented
nonDem6.jpg,train,NonDemented
verymildDem279.jpg,train,VeryMildDemented
verymildDem1335.jpg,train,VeryMildDemented
verymildDem764.jpg,train,VeryMildDemented
verymildDem325.jpg,train,VeryMildDemented
mildDem625.jpg,train,MildDemented
moderateDem11.jpg,train,ModerateDemented
moderateDem19.jpg,train,ModerateDemented
verymildDem467.jpg,train,VeryMildDemented
mildDem474.jpg,train,MildDemented
nonDem2530.jpg,train,NonDemented
nonDem657.jpg,train,NonDemented
mildDem98.jpg,train,MildDemented
32 (33).jpg,train,VeryMildDemented
31 (32).jpg,train,VeryMildDemented
nonDem2006.jpg,train,NonDemented
nonDem864.jpg,train,NonDemented
verymildDem796.jpg,train,VeryMildDemented
32 (23).jpg,train,NonDemented
32 (28).jpg,train,VeryMildDemented
nonDem2268.jpg,train,NonDemented
mildDem27.jpg,train,MildDemented
nonDem440.jpg,train,NonDemented
verymildDem521.jpg,train,VeryMildDemented
28 (11).jpg,train,MildDemented
nonDem2375.jpg,train,NonDemented
nonDem2166.jpg,train,NonDemented
mildDem49.jpg,train,MildDemented
verymildDem658.jpg,train,VeryMildDemented
29 (84).jpg,train,NonDemented
nonDem808.jpg,train,NonDemented
nonDem654.jpg,train,NonDemented
29 (83).jpg,train,NonDemented
verymildDem788.jpg,train,VeryMildDemented
verymildDem1772.jpg,train,VeryMildDemented
verymildDem1451.jpg,train,VeryMildDemented
nonDem846.jpg,train,NonDemented
verymildDem1039.jpg,train,VeryMildDemented
nonDem1947.jpg,train,NonDemented
verymildDem1628.jpg,train,VeryMildDemented
29 (6).jpg,train,NonDemented
nonDem928.jpg,train,NonDemented
verymildDem589.jpg,train,VeryMildDemented
nonDem2026.jpg,train,NonDemented
28 (2).jpg,train,MildDemented
nonDem2249.jpg,train,NonDemented
nonDem1170.jpg,train,NonDemented
mildDem511.jpg,train,MildDemented
27 (57).jpg,train,VeryMildDemented
verymildDem94.jpg,train,VeryMildDemented
nonDem863.jpg,train,NonDemented
verymildDem1578.jpg,train,VeryMildDemented
nonDem1683.jpg,train,NonDemented
verymildDem1175.jpg,train,VeryMildDemented
mildDem655.jpg,train,MildDemented
27 (43).jpg,train,NonDemented
nonDem13.jpg,train,NonDemented
29 (26).jpg,train,MildDemented
26 (77).jpg,train,NonDemented
verymildDem1263.jpg,train,VeryMildDemented
nonDem1989.jpg,train,NonDemented
verymildDem755.jpg,train,VeryMildDemented
verymildDem1679.jpg,train,VeryMildDemented
verymildDem586.jpg,train,VeryMildDemented
nonDem2133.jpg,train,NonDemented
nonDem1529.jpg,train,NonDemented
nonDem1101.jpg,train,NonDemented
nonDem239.jpg,train,NonDemented
nonDem925.jpg,train,NonDemented
28 (42).jpg,train,NonDemented
nonDem2107.jpg,train,NonDemented
nonDem1023.jpg,train,NonDemented
mildDem77.jpg,train,MildDemented
26 (47).jpg,train,VeryMildDemented
nonDem1489.jpg,train,NonDemented
nonDem1415.jpg,train,NonDemented
nonDem1915.jpg,train,NonDemented
verymildDem1716.jpg,train,VeryMildDemented
30 (32).jpg,train,VeryMildDemented
mildDem335.jpg,train,MildDemented
verymildDem1323.jpg,train,VeryMildDemented
nonDem2326.jpg,train,NonDemented
32 (46).jpg,train,VeryMildDemented
nonDem1362.jpg,train,NonDemented
30 (62).jpg,train,VeryMildDemented
verymildDem639.jpg,train,VeryMildDemented
nonDem2509.jpg,train,NonDemented
nonDem2390.jpg,train,NonDemented
verymildDem1515.jpg,train,VeryMildDemented
32 (65).jpg,train,VeryMildDemented
verymildDem1223.jpg,train,VeryMildDemented
29 (30).jpg,train,VeryMildDemented
mildDem562.jpg,train,MildDemented
verymildDem1670.jpg,train,VeryMildDemented
nonDem175.jpg,train,NonDemented
nonDem1431.jpg,train,NonDemented
verymildDem1480.jpg,train,VeryMildDemented
29 (72).jpg,train,NonDemented
nonDem207.jpg,train,NonDemented
mildDem56.jpg,train,MildDemented
mildDem461.jpg,train,MildDemented
mildDem558.jpg,train,MildDemented
verymildDem1557.jpg,train,VeryMildDemented
verymildDem602.jpg,train,VeryMildDemented
verymildDem214.jpg,train,VeryMildDemented
nonDem2486.jpg,train,NonDemented
mildDem203.jpg,train,MildDemented
nonDem2459.jpg,train,NonDemented
nonDem1435.jpg,train,NonDemented
mildDem76.jpg,train,MildDemented
verymildDem652.jpg,train,VeryMildDemented
verymildDem990.jpg,train,VeryMildDemented
nonDem2523.jpg,train,NonDemented
32 (19).jpg,train,NonDemented
nonDem2125.jpg,train,NonDemented
26.jpg,train,VeryMildDemented
28 (93).jpg,train,NonDemented
nonDem1336.jpg,train,NonDemented
nonDem551.jpg,train,NonDemented
nonDem1404.jpg,train,NonDemented
verymildDem523.jpg,train,VeryMildDemented
verymildDem952.jpg,train,VeryMildDemented
nonDem1196.jpg,train,NonDemented
verymildDem1127.jpg,train,VeryMildDemented
mildDem54.jpg,train,MildDemented
nonDem1407.jpg,train,NonDemented
mildDem28.jpg,train,MildDemented
nonDem1246.jpg,train,NonDemented
mildDem418.jpg,train,MildDemented
nonDem1190.jpg,train,NonDemented
verymildDem1461.jpg,train,VeryMildDemented
nonDem2186.jpg,train,NonDemented
28 (37).jpg,train,NonDemented
mildDem495.jpg,train,MildDemented
31 (55).jpg,train,VeryMildDemented
31 (20).jpg,train,VeryMildDemented
verymildDem128.jpg,train,VeryMildDemented
verymildDem1775.jpg,train,VeryMildDemented
verymildDem1389.jpg,train,VeryMildDemented
verymildDem699.jpg,train,VeryMildDemented
28 (10).jpg,train,VeryMildDemented
verymildDem681.jpg,train,VeryMildDemented
nonDem2242.jpg,train,NonDemented
27 (27).jpg,train,MildDemented
nonDem950.jpg,train,NonDemented
verymildDem1472.jpg,train,VeryMildDemented
verymildDem105.jpg,train,VeryMildDemented
nonDem2359.jpg,train,NonDemented
nonDem1959.jpg,train,NonDemented
verymildDem921.jpg,train,VeryMildDemented
nonDem876.jpg,train,NonDemented
nonDem1677.jpg,train,NonDemented
30 (31).jpg,train,NonDemented
27 (94).jpg,train,NonDemented
nonDem173.jpg,train,NonDemented
nonDem392.jpg,train,NonDemented
moderateDem17.jpg,train,ModerateDemented
nonDem1935.jpg,train,NonDemented
nonDem1124.jpg,train,NonDemented
verymildDem106.jpg,train,VeryMildDemented
verymildDem557.jpg,train,VeryMildDemented
mildDem41.jpg,train,MildDemented
verymildDem1367.jpg,train,VeryMildDemented
30 (65).jpg,train,NonDemented
31 (82).jpg,train,NonDemented
mildDem39.jpg,train,MildDemented
verymildDem101.jpg,train,VeryMildDemented
nonDem1574.jpg,train,NonDemented
nonDem462.jpg,train,NonDemented
verymildDem1117.jpg,train,VeryMildDemented
verymildDem1191.jpg,train,VeryMildDemented
27 (3).jpg,train,NonDemented
28 (20).jpg,train,VeryMildDemented
nonDem2438.jpg,train,NonDemented
mildDem659.jpg,train,MildDemented
nonDem2420.jpg,train,NonDemented
verymildDem1256.jpg,train,VeryMildDemented
nonDem1411.jpg,train,NonDemented
nonDem1871.jpg,train,NonDemented
nonDem1457.jpg,train,NonDemented
32 (10).jpg,train,MildDemented
verymildDem1769.jpg,train,VeryMildDemented
nonDem33.jpg,train,NonDemented
nonDem2538.jpg,train,NonDemented
nonDem1853.jpg,train,NonDemented
nonDem313.jpg,train,NonDemented
nonDem1961.jpg,train,NonDemented
nonDem1729.jpg,train,NonDemented
28 (28).jpg,train,NonDemented
verymildDem476.jpg,train,VeryMildDemented
nonDem1978.jpg,train,NonDemented
mildDem163.jpg,train,MildDemented
30 (73).jpg,train,NonDemented
verymildDem1234.jpg,train,VeryMildDemented
32 (10).jpg,train,NonDemented
mildDem571.jpg,train,MildDemented
nonDem1637.jpg,train,NonDemented
nonDem2227.jpg,train,NonDemented
nonDem1747.jpg,train,NonDemented
31 (43).jpg,train,VeryMildDemented
nonDem349.jpg,train,NonDemented
nonDem372.jpg,train,NonDemented
nonDem1761.jpg,train,NonDemented
verymildDem1316.jpg,train,VeryMildDemented
nonDem253.jpg,train,NonDemented
verymildDem1268.jpg,train,VeryMildDemented
nonDem2274.jpg,train,NonDemented
nonDem95.jpg,train,NonDemented
28 (38).jpg,train,NonDemented
nonDem720.jpg,train,NonDemented
31 (90).jpg,train,NonDemented
29 (18).jpg,train,NonDemented
nonDem1711.jpg,train,NonDemented
nonDem1793.jpg,train,NonDemented
mildDem405.jpg,train,MildDemented
mildDem565.jpg,train,MildDemented
moderateDem8.jpg,train,ModerateDemented
nonDem1569.jpg,train,NonDemented
verymildDem136.jpg,train,VeryMildDemented
verymildDem250.jpg,train,VeryMildDemented
32 (57).jpg,train,NonDemented
28 (14).jpg,train,MildDemented
nonDem779.jpg,train,NonDemented
nonDem2094.jpg,train,NonDemented
verymildDem1364.jpg,train,VeryMildDemented
mildDem299.jpg,train,MildDemented
nonDem2325.jpg,train,NonDemented
nonDem907.jpg,train,NonDemented
nonDem1527.jpg,train,NonDemented
verymildDem1210.jpg,train,VeryMildDemented
nonDem1463.jpg,train,NonDemented
30 (20).jpg,train,MildDemented
verymildDem207.jpg,train,VeryMildDemented
29 (3).jpg,train,MildDemented
nonDem360.jpg,train,NonDemented
verymildDem459.jpg,train,VeryMildDemented
nonDem1968.jpg,train,NonDemented
29 (100).jpg,train,NonDemented
mildDem395.jpg,train,MildDemented
nonDem2465.jpg,train,NonDemented
32 (65).jpg,train,NonDemented
verymildDem1081.jpg,train,VeryMildDemented
mildDem108.jpg,train,MildDemented
nonDem1910.jpg,train,NonDemented
verymildDem918.jpg,train,VeryMildDemented
31 (6).jpg,train,VeryMildDemented
nonDem1854.jpg,train,NonDemented
nonDem1484.jpg,train,NonDemented
verymildDem430.jpg,train,VeryMildDemented
nonDem729.jpg,train,NonDemented
verymildDem99.jpg,train,VeryMildDemented
nonDem1796.jpg,train,NonDemented
29 (8).jpg,train,VeryMildDemented
30 (61).jpg,train,NonDemented
mildDem713.jpg,train,MildDemented
verymildDem67.jpg,train,VeryMildDemented
nonDem85.jpg,train,NonDemented
verymildDem361.jpg,train,VeryMildDemented
verymildDem949.jpg,train,VeryMildDemented
nonDem1427.jpg,train,NonDemented
nonDem1325.jpg,train,NonDemented
mildDem436.jpg,train,MildDemented
verymildDem308.jpg,train,VeryMildDemented
nonDem1356.jpg,train,NonDemented
31 (62).jpg,train,VeryMildDemented
28 (39).jpg,train,NonDemented
verymildDem790.jpg,train,VeryMildDemented
verymildDem92.jpg,train,VeryMildDemented
verymildDem251.jpg,train,VeryMildDemented
verymildDem391.jpg,train,VeryMildDemented
verymildDem1310.jpg,train,VeryMildDemented
30 (53).jpg,train,VeryMildDemented
mildDem457.jpg,train,MildDemented
verymildDem380.jpg,train,VeryMildDemented
nonDem2467.jpg,train,NonDemented
verymildDem10.jpg,train,VeryMildDemented
verymildDem1512.jpg,train,VeryMildDemented
verymildDem1525.jpg,train,VeryMildDemented
verymildDem117.jpg,train,VeryMildDemented
27 (52).jpg,train,NonDemented
verymildDem966.jpg,train,VeryMildDemented
nonDem111.jpg,train,NonDemented
31 (37).jpg,train,VeryMildDemented
32 (5).jpg,train,NonDemented
32 (10).jpg,train,VeryMildDemented
verymildDem1460.jpg,train,VeryMildDemented
verymildDem184.jpg,train,VeryMildDemented
verymildDem1336.jpg,train,VeryMildDemented
moderateDem51.jpg,train,ModerateDemented
26 (70).jpg,train,VeryMildDemented
nonDem980.jpg,train,NonDemented
mildDem585.jpg,train,MildDemented
27 (22).jpg,train,VeryMildDemented
mildDem173.jpg,train,MildDemented
nonDem1503.jpg,train,NonDemented
verymildDem211.jpg,train,VeryMildDemented
nonDem578.jpg,train,NonDemented
verymildDem48.jpg,train,VeryMildDemented
31 (70).jpg,train,VeryMildDemented
nonDem228.jpg,train,NonDemented
nonDem119.jpg,train,NonDemented
verymildDem367.jpg,train,VeryMildDemented
nonDem307.jpg,train,NonDemented
32 (13).jpg,train,MildDemented
nonDem2167.jpg,train,NonDemented
verymildDem406.jpg,train,VeryMildDemented
30 (41).jpg,train,VeryMildDemented
nonDem1160.jpg,train,NonDemented
nonDem337.jpg,train,NonDemented
nonDem319.jpg,train,NonDemented
28 (5).jpg,train,NonDemented
verymildDem713.jpg,train,VeryMildDemented
27 (29).jpg,train,NonDemented
29 (12).jpg,train,NonDemented
nonDem135.jpg,train,NonDemented
verymildDem341.jpg,train,VeryMildDemented
nonDem1085.jpg,train,NonDemented
30 (35).jpg,train,NonDemented
31 (31).jpg,train,VeryMildDemented
nonDem2432.jpg,train,NonDemented
verymildDem1394.jpg,train,VeryMildDemented
nonDem2516.jpg,train,NonDemented
nonDem881.jpg,train,NonDemented
28 (15).jpg,train,VeryMildDemented
mildDem190.jpg,train,MildDemented
31 (28).jpg,train,MildDemented
nonDem341.jpg,train,NonDemented
nonDem671.jpg,train,NonDemented
nonDem1438.jpg,train,NonDemented
verymildDem604.jpg,train,VeryMildDemented
31 (5).jpg,train,MildDemented
nonDem2237.jpg,train,NonDemented
29 (26).jpg,train,NonDemented
mildDem447.jpg,train,MildDemented
29 (98).jpg,train,NonDemented
verymildDem200.jpg,train,VeryMildDemented
verymildDem1429.jpg,train,VeryMildDemented
verymildDem24.jpg,train,VeryMildDemented
verymildDem379.jpg,train,VeryMildDemented
31 (6).jpg,train,NonDemented
nonDem188.jpg,train,NonDemented
verymildDem692.jpg,train,VeryMildDemented
nonDem2152.jpg,train,NonDemented
nonDem1777.jpg,train,NonDemented
mildDem544.jpg,train,MildDemented
nonDem112.jpg,train,NonDemented
nonDem1346.jpg,train,NonDemented
26 (48).jpg,train,VeryMildDemented
nonDem2010.jpg,train,NonDemented
nonDem1656.jpg,train,NonDemented
nonDem2332.jpg,train,NonDemented
verymildDem431.jpg,train,VeryMildDemented
32 (60).jpg,train,NonDemented
verymildDem1749.jpg,train,VeryMildDemented
mildDem677.jpg,train,MildDemented
nonDem2194.jpg,train,NonDemented
nonDem533.jpg,train,NonDemented
29 (49).jpg,train,NonDemented
nonDem196.jpg,train,NonDemented
verymildDem1586.jpg,train,VeryMildDemented
nonDem76.jpg,train,NonDemented
verymildDem1196.jpg,train,VeryMildDemented
nonDem2278.jpg,train,NonDemented
nonDem2158.jpg,train,NonDemented
verymildDem1551.jpg,train,VeryMildDemented
nonDem762.jpg,train,NonDemented
verymildDem1218.jpg,train,VeryMildDemented
nonDem836.jpg,train,NonDemented
nonDem747.jpg,train,NonDemented
31 (23).jpg,train,VeryMildDemented
nonDem2353.jpg,train,NonDemented
30 (27).jpg,train,MildDemented
nonDem924.jpg,train,NonDemented
verymildDem1534.jpg,train,VeryMildDemented
27 (49).jpg,train,VeryMildDemented
verymildDem357.jpg,train,VeryMildDemented
nonDem45.jpg,train,NonDemented
nonDem399.jpg,train,NonDemented
32 (32).jpg,train,NonDemented
verymildDem281.jpg,train,VeryMildDemented
nonDem1219.jpg,train,NonDemented
nonDem250.jpg,train,NonDemented
nonDem1848.jpg,train,NonDemented
verymildDem1248.jpg,train,VeryMildDemented
nonDem2047.jpg,train,NonDemented
verymildDem1707.jpg,train,VeryMildDemented
nonDem784.jpg,train,NonDemented
verymildDem1447.jpg,train,VeryMildDemented
nonDem2366.jpg,train,NonDemented
nonDem596.jpg,train,NonDemented
verymildDem1776.jpg,train,VeryMildDemented
nonDem2354.jpg,train,NonDemented
mildDem110.jpg,train,MildDemented
verymildDem1178.jpg,train,VeryMildDemented
nonDem2513.jpg,train,NonDemented
nonDem494.jpg,train,NonDemented
nonDem1221.jpg,train,NonDemented
nonDem2030.jpg,train,NonDemented
verymildDem999.jpg,train,VeryMildDemented
32 (75).jpg,train,NonDemented
verymildDem143.jpg,train,VeryMildDemented
nonDem2543.jpg,train,NonDemented
28 (51).jpg,train,VeryMildDemented
nonDem937.jpg,train,NonDemented
mildDem704.jpg,train,MildDemented
nonDem688.jpg,train,NonDemented
30 (74).jpg,train,NonDemented
nonDem380.jpg,train,NonDemented
verymildDem1756.jpg,train,VeryMildDemented
mildDem619.jpg,train,MildDemented
nonDem447.jpg,train,NonDemented
nonDem163.jpg,train,NonDemented
mildDem647.jpg,train,MildDemented
verymildDem1721.jpg,train,VeryMildDemented
32 (6).jpg,train,VeryMildDemented
verymildDem86.jpg,train,VeryMildDemented
nonDem617.jpg,train,NonDemented
nonDem1662.jpg,train,NonDemented
verymildDem373.jpg,train,VeryMildDemented
